4001,Générique,Miles Davis,1958,Cool Jazz,4.35,334
4002,Ride On Shooting Star,the pillows,26 April 2000,Indie Rock,4.51,312
4003,Tarka y ocarina,Los Jaivas,2 December 1975,Symphonic Prog,4.35,293
4004,I Am,Matana Roberts,10 May 2011,Spiritual Jazz,4.40,239
4005,I Just Wasn't Made for These Times,The Beach Boys,16 May 1966,Baroque Pop,4.29,5000
4006,Is This It,The Strokes,27 August 2001,Slacker Rock,4.30,4000
4007,Get Lucky,Daft Punk,17 May 2013,Disco,4.30,3000
4008,Rain When I Die,Alice in Chains,29 September 1992,Grunge,4.31,3000
4009,감은 듯 (Gameun Deut),Mid-Air Thief공중도둑,31 July 2018,Psychedelic Pop,4.32,2000
4010,Cinnamon Girl,Neil Young /,14 May 1969,Hard Rock,4.32,1000
4011,(I Got A) Catholic Block,Sonic Youth,1 June 1987,Noise Rock,4.32,1000
4012,Who Could Win a Rabbit,Animal Collective,3 May 2004,Freak Folk,4.32,1000
4013,She Lives!,Swans,23 January 1995,Neofolk,4.32,2000
4014,Rockets Fall on Rocket Falls.,Godspeed You! Black Emperor,4 November 2002,Post-Rock,4.32,1000
4015,Motherfucker=Redeemer [part 2],Godspeed You! Black Emperor,4 November 2002,Post-Rock,4.32,1000
4016,Concrete Over Water,Jockstrap,11 April 2022,Art Pop,4.32,1000
4017,Big Day Coming,Yo La Tengo,5 October 1993,Dream Pop,4.33,911
4018,En remolinos,Soda Stereo,26 October 1992,Shoegaze,4.33,1000
4019,Flutes of Chi,Ween,2 May 2000,Psychedelic Pop,4.33,849
4020,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,October 1979,Euro-Disco,4.33,637
4021,O Children,Nick Cave & The Bad Seeds,20 September 2004,Art Rock,4.34,577
4022,Frittering,Mercury Rev,14 May 1991,Shoegaze,4.33,575
4023,327,Westside Gunn,17 April 2020,East Coast Hip Hop,4.34,743
4024,Demoliendo hoteles,Charly García,22 September 1984,New Wave,4.34,546
4025,Oh It's Such a Shame,Jay Reatard,11 September 2006,Garage Punk,4.34,442
4026,Crowns for Kings,Benny the Butcher,21 June 2019,Gangsta Rap,4.34,436
4027,Dismembered,Dismember,1990,Death Metal,4.34,427
4028,Purple,Nas,24 September 2002,Conscious Hip Hop,4.35,454
4029,Queen,Perfume Genius,15 July 2014,Art Pop,4.34,368
4030,Gold,O(+>,26 September 1995,Pop Rock,4.35,300
4031,I'm So Tired,Fugazi,April 1999,Singer-Songwriter,4.52,324
4032,Shine Blockas,Big Boi,31 October 2009,Dirty South,4.36,279
4033,Annihilation of the Wicked,Nile,24 May 2005,Technical Death Metal,4.36,290
4034,Siren*セイレーン*,Susumu Hirasawa平沢進,1 August 1996,Art Pop,4.45,245
4035,Té para tres,Soda Stereo,25 September 1996,Alternative Rock,4.65,283
4036,Cover Me Up,Jason Isbell,11 June 2013,Americana,4.39,254
4037,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,26 May 1967,Psychedelic Rock,4.29,7000
4038,Knives Out,Radiohead,4 June 2001,Art Rock,4.30,5000
4039,Serve the Servants,Nirvana,21 April 1993,Grunge,4.30,5000
4040,Pitch the Baby,Cocteau Twins,17 September 1990,Dream Pop,4.30,4000
4041,Come Up and Get Me,Death Grips,1 October 2012,Industrial Hip Hop,4.31,2000
4042,Pure Comedy,Father John Misty,23 January 2017,Piano Rock,4.31,758
4043,Strength of Strings,Gene Clark,September 1974,Psychedelic Rock,4.35,393
4044,Deep Ass Thoughts,"Lil B ""The BasedGod""",7 March 2012,Cloud Rap,4.34,415
4045,Two Girls Kissing,Swirlies,4 January 1996,Shoegaze,4.35,349
4046,Boogie Wonderland,"Earth, Wind & Fire",9 June 1979,Disco,4.35,355
4047,Fórmula mágica da paz,Racionais MC's,20 December 1997,Conscious Hip Hop,4.35,388
4048,Amoeba,Adolescents,November 1980,Hardcore Punk,4.34,333
4049,Cold Little Heart,Michael Kiwanuka,15 July 2016,Psychedelic Soul,4.43,252
4050,Kyoto,Yung Lean,10 December 2013,Cloud Rap,4.43,264
4051,Only in Dreams,Weezer,10 May 1994,Emo,4.29,4000
4052,Waiting for Black Metal Records to Come in the Mail,Have a Nice Life,5 May 2006,Deathrock,4.30,4000
4053,Everyday,Weyes Blood,11 February 2019,Baroque Pop,4.31,4000
4054,Swimming,Kero Kero Bonito,1 October 2018,Dream Pop,4.32,2000
4055,The Rain Song,Led Zeppelin,28 March 1973,Folk Rock,4.31,2000
4056,Limelight,Rush,9 February 1981,Progressive Rock,4.31,2000
4057,April and the Phantom,Avey Tare /,31 July 2000,Neo-Psychedelia,4.31,2000
4058,Sleep Dealer,Oneohtrix Point Never,6 September 2011,Broken Transmission,4.32,1000
4059,Baby Bitch,Ween,27 September 1994,Psychedelic Folk,4.32,1000
4060,King Nothingg,Bladee,24 April 2024,Rage,4.30,1000
4061,Ugly and Vengeful,Anna von Hausswolff,2 March 2018,Neoclassical Darkwave,4.33,1000
4062,Summer's Cauldron,XTC,27 October 1986,Psychedelic Pop,4.33,1000
4063,True Faith,New Order,20 July 1987,Synthpop,4.48,880
4064,The Knife,Genesis,23 October 1970,Symphonic Prog,4.33,720
4065,Hey Joe,Daniel Johnston,1983,Singer-Songwriter,4.33,708
4066,Jenn's Terrific Vacation,Danny Brown,14 November 2023,Experimental Hip Hop,4.33,644
4067,Charmed,DJ Sabrina the Teenage DJ,25 November 2020,French House,4.33,556
4068,Hatred of Music: I,Tim Hecker,7 January 2011,Drone,4.33,588
4069,43% Burnt,The Dillinger Escape Plan,28 September 1999,Mathcore,4.33,560
4070,Alone,Slayyyter,12 December 2018,Hyperpop,4.33,538
4071,Welcome to Paradise,Green Day,17 January 1992,Pop Punk,4.32,2000
4072,LA,Elliott Smith,18 April 2000,Indie Rock,4.33,1000
4073,Loner,Burial,11 February 2012,Ambient House,4.33,1000
4074,Puncture in the Radax Permutation,Stereolab,27 September 1999,Neo-Psychedelia,4.34,500
4075,Weight,Isis,16 September 2002,Atmospheric Sludge Metal,4.34,442
4076,No Other,Gene Clark,September 1974,Psychedelic Rock,4.34,413
4077,Suite-Pee,System of a Down,30 June 1998,Alternative Metal,4.31,2000
4078,She Sells Sanctuary,The Cult,May 1985,Alternative Rock,4.34,361
4079,The Way I See Things,Lil Peep,24 August 2015,Emo Rap,4.34,400
4080,Prayer of the Refugee,Rise Against,4 July 2006,Melodic Hardcore,4.35,338
4081,The Fake and Sad Lonely Gunman,Natural Snow Buildings,2004,Post-Rock,4.34,318
4082,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,24 August 1998,Post-Britpop,4.34,299
4083,Murder on the Dancefloor,Sophie Ellis-Bextor,27 August 2001,Dance-Pop,4.35,290
4084,Man of Oil,Animal Collective,22 April 2017,Neo-Psychedelia,4.36,256
4085,Between Days,Red House Painters,10 April 2001,Indie Rock,4.37,268
4086,Francis Forever,Mitski,11 November 2014,Slacker Rock,4.32,2000
4087,"A Highway Got Paved Over My Future, I Drive It Getting to School.",The Brave Little Abacus,29 May 2010,Midwest Emo,4.32,2000
4088,New Mind,Swans,19 October 1987,Gothic Rock,4.32,1000
4089,Nervous Energy,Unwound,7 July 1993,Noise Rock,4.33,1000
4090,El lugar correcto,Natalia Lafourcade,28 October 2022,Canción melódica,4.33,875
4091,Time After Time,Cyndi Lauper,14 October 1983,Synthpop,4.33,689
4092,Don't Laugh (I Love You),Ween,16 November 1990,Psychedelic Pop,4.33,684
4093,The Now Now and Never,what is your name?,17 July 2022,Post-Rock,4.34,538
4094,Miles,Miles Davis,2 September 1958,Modal Jazz,4.35,394
4095,Song of Scheherazade,Renaissance,July 1975,Symphonic Prog,4.34,406
4096,Dedicada a ela,Arthur Verocai,September 1972,MPB,4.35,399
4097,Cups,Underworld,1 March 1999,Progressive House,4.35,311
4098,Burn This Moment Into the Retina of My Eye,goreshit,1 November 2014,Breakcore,4.37,276
4099,Roadkill,Lalleshwari,3 November 2005,Minimal Synth,4.38,294
4100,Alone,The Cure,26 September 2024,Gothic Rock,4.31,2000
4101,Haggstrom,C418,4 March 2011,Ambient,4.48,2000
4102,Jet,Wings,7 December 1973,Power Pop,4.32,1000
4103,Contact,Kelela,17 January 2023,Alternative R&B,4.32,1000
4104,Almost Had to Start a Fight / In and Out of Patience,Parquet Courts,22 February 2018,Art Punk,4.33,1000
4105,I Get Lonely,Janet,7 October 1997,Contemporary R&B,4.33,1000
4106,To the Blade,Everything Everything,22 June 2015,Indie Rock,4.32,990
4107,Rid of Me,PJ Harvey,4 May 1993,Alternative Rock,4.32,979
4108,Higher,Carly Rae Jepsen,26 August 2016,Synthpop,4.33,980
4109,Secuencia inicial,Soda Stereo,26 October 1992,Shoegaze,4.33,1000
4110,Dr0wn,Black Kray,23 February 2013,Cloud Rap,4.31,885
4111,The Good Son,Nick Cave & The Bad Seeds,16 April 1990,Singer-Songwriter,4.33,745
4112,A Thousand Demons Invocation,Natural Snow Buildings,27 January 2009,Free Folk,4.32,670
4113,Shot by Both Sides,Magazine,20 January 1978,Post-Punk,4.34,587
4114,Celebrated Summer,Hüsker Dü,December 1984,Post-Hardcore,4.33,594
4115,Buenos tiempos,Dillom,26 April 2024,Rap Rock,4.33,684
4116,New Energy,Unwound,24 April 1995,Post-Hardcore,4.34,556
4117,Reap What You Sow,Converge,20 October 2009,Metalcore,4.33,497
4118,At the Bottom,Brand New,11 August 2009,Post-Hardcore,4.34,438
4119,What They Do,The Roots,24 September 1996,East Coast Hip Hop,4.35,380
4120,V-PROC,Autechre,7 April 2003,Glitch Hop,4.34,361
4121,Joining a Fan Club,Jellyfish,9 February 1993,Power Pop,4.35,311
4122,Summer Wine,Nancy Sinatra & Lee Hazlewood,1967,Baroque Pop,4.35,304
4123,The Hanging Garden,The Cure,3 May 1982,Gothic Rock,4.31,3000
4124,California,Joni Mitchell,22 June 1971,Folk Pop,4.31,2000
4125,Apocalypse Dreams,Tame Impala,24 July 2012,Psychedelic Pop,4.32,2000
4126,You Are Invited,The Dismemberment Plan,26 October 1999,Indietronica,4.31,2000
4127,When I Come Around,Green Day,1 February 1994,Alternative Rock,4.31,2000
4128,Wishmaster,Lil Ugly Mane,11 February 2012,Memphis Rap,4.32,2000
4129,I Am the Sun,Swans,23 January 1995,Experimental Rock,4.32,2000
4130,All Mine,Portishead,8 September 1997,Trip Hop,4.32,1000
4131,Tone Burst,Stereolab,10 August 1993,Noise Pop,4.33,919
4132,Istanbul (Not Constantinople),They Might Be Giants,5 January 1990,Indie Pop,4.32,764
4133,I Wanna Be Your Lover,Prince,19 October 1979,Boogie,4.33,653
4134,How They Suffer,Swans,22 October 1996,Ambient,4.30,3000
4135,Islands,King Crimson,3 December 1971,Symphonic Prog,4.32,1000
4136,Smoke Signals,Phoebe Bridgers,13 January 2017,Indie Folk,4.32,1000
4137,Abstraktions,Unwound,18 March 1994,Post-Rock,4.32,1000
4138,Sheena Is a Punk Rocker,Ramones,July 1977,Punk Rock,4.33,788
4139,Green Machine,Kyuss,30 June 1992,Stoner Metal,4.33,642
4140,Roses,OutKast,23 September 2003,Contemporary R&B,4.32,773
4141,2 Towers,Lightning Bolt,24 February 2003,Noise Rock,4.32,577
4142,Kill the King,Rainbow,30 August 1977,Heavy Metal,4.34,544
4143,A Shot in the Arm,Wilco,9 March 1999,Indie Rock,4.33,604
4144,Floe,Philip Glass,March 1982,Minimalism,4.33,542
4145,Memory Lame,Jim O'Rourke,19 November 2001,Indie Rock,4.34,547
4146,Godsend,Beat Happening,2 October 1992,Slacker Rock,4.34,418
4147,The Champ,Ghostface Killah,28 March 2006,Hardcore Hip Hop,4.34,319
4148,Through the Trees Pt. 2,Mount Eerie,22 May 2012,Singer-Songwriter,4.44,238
4149,Instant Crush,Daft Punk,17 May 2013,Synthpop,4.30,3000
4150,The Sprawl,Sonic Youth,18 October 1988,Noise Rock,4.30,3000
4151,Rock & Roll,The Velvet Underground,15 November 1970,Pop Rock,4.32,2000
4152,Celebrity Lifestyle,Swans,24 October 1994,Alternative Rock,4.32,2000
4153,All Apologies,Nirvana,1 November 1994,Acoustic Rock,4.48,2000
4154,Werewolf,Fiona Apple,1 June 2012,Singer-Songwriter,4.32,1000
4155,Census Designated,Jane Remover,20 September 2023,Shoegaze,4.30,1000
4156,Just Another Day,Oingo Boingo,28 October 1985,New Wave,4.34,475
4157,Hard Drive,Cassandra Jenkins,14 January 2021,Spoken Word,4.34,450
4158,Corazón delator,Soda Stereo,15 September 1988,New Wave,4.35,368
4159,ハルカ,36g,28 April 2012,Shoegaze,4.35,323
4160,Apocalypso,Mew,18 July 2005,Progressive Rock,4.35,295
4161,Beleza pula,Masayoshi Takanaka高中正義,21 July 1978,Samba-jazz,4.36,296
4162,I Zimbra,Talking Heads,3 August 1979,New Wave,4.31,2000
4163,Psychedelic Switch,Carly Rae Jepsen,28 July 2023,French House,4.31,1000
4164,Psycho Killer,Talking Heads,1979,New Wave,4.48,1000
4165,Spongebob,billy woods /,29 March 2019,Abstract Hip Hop,4.33,994
4166,Madness,Deltron 3030,23 May 2000,West Coast Hip Hop,4.32,933
4167,Oh No! Bruno!,NoMeansNo,23 October 1989,Post-Hardcore,4.33,851
4168,Amelia,Joni Mitchell,22 November 1976,Folk Rock,4.33,817
4169,Masterpiece,Big Thief,15 February 2016,Indie Rock,4.33,715
4170,Some Kinda Hate,The Misfits,September 1985,Horror Punk,4.33,676
4171,The Arctic Circle,The Newfound Interest in Connecticut,2003,Midwest Emo,4.33,618
4172,You and I in Unison,La Dispute,4 October 2011,Post-Hardcore,4.33,516
4173,"Hey, Who Really Cares?",Linda Perhacs,November 1970,Contemporary Folk,4.34,448
4174,The Bloodbells Chime,Current 93,1996,Neofolk,4.34,417
4175,Boy Soprano,Xiu Xiu,12 September 2006,Art Pop,4.34,401
4176,Fire,The Crazy World of Arthur Brown,June 1968,Psychedelic Rock,4.35,345
4177,The Whole World Window,Cardiacs,21 March 1988,Art Rock,4.34,367
4178,You Still Believe in Me,The Beach Boys,16 May 1966,Baroque Pop,4.29,5000
4179,What Was Wound,Unwound,18 March 1994,Noise Rock,4.32,1000
4180,The Cursed Bell,Natural Snow Buildings,2006,Psychedelic Folk,4.33,512
4181,The Glass Prison,Dream Theater,29 January 2002,Progressive Metal,4.33,469
4182,The Concept,Teenage Fanclub,21 October 1991,Power Pop,4.34,433
4183,Silent Screamer,Tatsuro Yamashita山下達郎,19 September 1980,Funk Rock,4.34,417
4184,Ramblin' Man,The Allman Brothers Band,3 August 1973,Southern Rock,4.34,360
4185,Merry Go 'Round,Kacey Musgraves,18 September 2012,Contemporary Country,4.35,350
4186,That's My Floor,Magdalena Bay,21 August 2024,Pop Rock,4.29,5000
4187,Dirty!,JPEGMAFIA,22 October 2021,Experimental Hip Hop,4.30,3000
4188,Cosmonauts,Fiona Apple,17 April 2020,Singer-Songwriter,4.31,2000
4189,AAA Powerline,Ecco2k,2 February 2018,Alternative R&B,4.31,2000
4190,After the Goldrush,Neil Young,19 September 1970,Singer-Songwriter,4.31,2000
4191,Silence Kit,Pavement,14 February 1994,Slacker Rock,4.32,2000
4192,Monopoly,Danny Brown,15 August 2011,Hardcore Hip Hop,4.31,2000
4193,The Fragile,Nine Inch Nails,21 September 1999,Alternative Rock,4.32,1000
4194,All Too Well (Taylor's Version),Taylor Swift,12 November 2021,Singer-Songwriter,4.30,957
4195,A minha menina,Os Mutantes,June 1968,Tropicália,4.33,743
4196,Gatorade,Yung Lean,11 May 2013,Cloud Rap,4.33,650
4197,No Good (Start the Dance),The Prodigy,16 May 1994,Breakbeat Hardcore,4.33,564
4198,Double Trio,By Storm,2 August 2023,Experimental Hip Hop,4.32,419
4199,Title Track,Death Cab for Cutie,21 March 2000,Midwest Emo,4.34,346
4200,Hyperviolet,Pig Destroyer,24 July 2001,Grindcore,4.34,312
4201,A Sadness Song,Current 93,28 July 1992,Neofolk,4.35,309
4202,Gary's Song,SpongeBob SquarePants,15 November 2005,Yacht Rock,4.50,289
4203,Panis et circensis,Os Mutantes,July 1968,Tropicália,4.34,294
4204,Fallen Alien,FKA twigs,8 November 2019,Art Pop,4.31,2000
4205,Pumpkin Attack on Mommy and Daddy,Xiu Xiu,15 January 2019,Deconstructed Club,4.31,1000
4206,Dustcutter,Quadeca,30 October 2023,Emo Rap,4.31,1000
4207,Let's Save Tony Orlando's House,Yo La Tengo,22 February 2000,Indie Pop,4.32,979
4208,Everything Counts,Depeche Mode,11 July 1983,Synthpop,4.33,724
4209,Respectable Street,XTC,12 September 1980,New Wave,4.33,646
4210,Slip Away,Perfume Genius,21 March 2017,Art Pop,4.33,602
4211,My Black Ass,Shellac,24 October 1994,Post-Hardcore,4.33,601
4212,Viscera Eyes,The Mars Volta,12 September 2006,Avant-Prog,4.33,550
4213,Space Lion,Seatbelts,21 May 1998,New Age,4.49,531
4214,Petals Like Bricks,Unwound,24 April 1995,Post-Hardcore,4.34,519
4215,Last Light,Converge,20 September 2004,Post-Hardcore,4.33,495
4216,I Walk the Line,Johnny Cash,14 October 1957,Rockabilly,4.34,498
4217,Cosmic Girl,Jamiroquai,9 September 1996,Disco,4.34,498
4218,I Seen a Man Die,Scarface,18 October 1994,Southern Hip Hop,4.33,350
4219,Eterno en la garganta del tormento,Corea,December 2004,Post-Rock,4.34,347
4220,Cathedrals of Heaven,Swans,November 2024,Post-Rock,4.50,325
4221,残酷な天使のテーゼ (Director's Edit. Version),Shiro Sagisu鷺巣詩郎,6 December 1995,J-Pop,4.60,273
4222,"Long Road, No Turns",Daughters,28 September 2018,Noise Rock,4.29,3000
4223,Remember Where You Are,Jessie Ware,26 June 2020,Smooth Soul,4.31,2000
4224,Leathers,Deftones,19 September 2012,Alternative Metal,4.31,2000
4225,Free Money,Patti Smith,13 December 1975,Proto-Punk,4.32,1000
4226,Captain Caveman,Lightning Bolt,18 October 2005,Noise Rock,4.34,437
4227,Molto vivace,Ludwig van Beethoven /,1963,Symphony,4.35,282
4228,Throw Aggi Off the Bridge,Black Tambourine,January 1992,Noise Pop,4.35,271
4229,Prowler,Iron Maiden,9 November 1979,NWOBHM,4.32,2000
4230,'Till I Collapse,Eminem,28 May 2002,Hardcore Hip Hop,4.31,1000
4231,The Story of O.J.,Jay-Z,30 June 2017,Conscious Hip Hop,4.31,1000
4232,Perth,Bon Iver,21 June 2011,Chamber Folk,4.32,969
4233,Eutow,Autechre,6 November 1995,IDM,4.33,915
4234,Ain't Sayin' Nothin' New,The Roots,23 February 1999,East Coast Hip Hop,4.32,894
4235,Slide on Me,Frank Ocean,9 April 2018,Alternative R&B,4.32,941
4236,Leaving the City,Joanna Newsom,20 September 2015,Chamber Folk,4.32,777
4237,Beast of Burden,The Rolling Stones,9 June 1978,Pop Rock,4.32,752
4238,The Great Below,Nine Inch Nails,21 September 1999,Art Rock,4.32,1000
4239,Perfect Sound Whatever,Jeff Rosenstock,14 October 2016,Pop Punk,4.32,1000
4240,Vapor Trails,Grouper,11 April 2011,Ambient,4.32,1000
4241,Secret Meeting,The National,12 April 2005,Post-Punk Revival,4.33,753
4242,"I'm Serious, I'm Sorry",Jeff Rosenstock,3 March 2015,Power Pop,4.33,645
4243,La Grange,ZZ Top,26 July 1973,Southern Rock,4.33,497
4244,Little Girls,Oingo Boingo,19 June 1981,New Wave,4.33,452
4245,American Girl,Tom Petty and The Heartbreakers,9 November 1976,Power Pop,4.34,410
4246,Chega de saudade,João Gilberto,August 1958,Bossa nova,4.34,365
4247,In Remembrance of Me,Blu & Exile,14 August 2007,Conscious Hip Hop,4.34,361
4248,Cloud of Unknowing,Swans,17 May 2017,Post-Rock,4.50,319
4249,Offline P.K.,Pinback,22 October 2001,Midwest Emo,4.35,324
4250,What a N---a Know?,KMD,May 2000,Boom Bap,4.34,307
4251,Sunshine,De La Soul,2 July 1996,East Coast Hip Hop,4.34,311
4252,Oh Comely,Neutral Milk Hotel,10 February 1998,Indie Folk,4.27,6000
4253,Thug Tears,JPEGMAFIA,19 January 2018,Glitch Hop,4.30,3000
4254,Hunger Strike,Temple of the Dog,16 April 1991,Grunge,4.33,479
4255,Product of Fear,Ramleh,1987,Death Industrial,4.33,454
4256,LCC,Autechre,18 April 2005,IDM,4.33,402
4257,Sleepyhead,Passion Pit,8 September 2008,Electropop,4.34,340
4258,International,Sweet Trip,17 June 2003,Ambient Pop,4.30,3000
4259,Nowhere2go,Earl Sweatshirt,8 November 2018,Experimental Hip Hop,4.30,3000
4260,Smokin Out the Window,Silk Sonic,5 November 2021,Smooth Soul,4.30,2000
4261,Waterfall,The Stone Roses,2 May 1989,Baggy,4.31,2000
4262,The Seer Returns,Swans,28 August 2012,Experimental Rock,4.31,2000
4263,I Sat by the Ocean,Queens of the Stone Age,3 June 2013,Alternative Rock,4.31,2000
4264,The Widow,The Mars Volta,January 2005,Art Rock,4.31,2000
4265,Starburster,Fontaines D.C.,17 April 2024,Alternative Rock,4.31,1000
4266,We Can Work It Out,The Beatles,3 December 1965,Pop Rock,4.31,1000
4267,Pancho Villa,Sun Kil Moon,4 November 2003,Folk Rock,4.32,1000
4268,Am I in Heaven?,King Gizzard & The Lizard Wizard,31 October 2014,Psychedelic Rock,4.32,1000
4269,고통없이 (Painless),Parannoul파란노을,3 August 2024,Shoegaze,4.32,1000
4270,I Don't Wanna Grow Up,Tom Waits,8 September 1992,Folk Rock,4.32,921
4271,The Beginning and the End,Isis,16 September 2002,Atmospheric Sludge Metal,4.33,485
4272,Spit on a Stranger,Pavement,25 May 1999,Indie Rock,4.33,492
4273,Superwoman,Stevie Wonder,3 March 1972,Smooth Soul,4.33,489
4274,R.E.S.,Cardiacs,1984,Zolo,4.32,428
4275,Bombtrack,Rage Against the Machine,10 November 1992,Rap Metal,4.30,3000
4276,Candle,Sonic Youth,18 October 1988,Slacker Rock,4.31,3000
4277,Manic Depression,The Jimi Hendrix Experience,12 May 1967,Blues Rock,4.31,2000
4278,Outshined,Soundgarden,8 October 1991,Alternative Metal,4.32,1000
4279,Chrome Country,Oneohtrix Point Never,30 September 2013,Utopian Virtual,4.32,923
4280,Little Child Runnin Wild,Curtis Mayfield,11 July 1972,Chicago Soul,4.48,871
4281,Eye in the Wall,Perfume Genius,13 September 2019,Neo-Psychedelia,4.32,837
4282,Ice Cream,Raekwon,1 August 1995,East Coast Hip Hop,4.32,828
4283,Assassins,Lightning Bolt,24 February 2003,Noise Rock,4.32,601
4284,Africa,Toto,8 April 1982,Yacht Rock,4.32,633
4285,Rosalita (Come Out Tonight),Bruce Springsteen,5 November 1973,Heartland Rock,4.33,584
4286,Black Pastures,Natural Snow Buildings,27 January 2009,Drone,4.32,653
4287,Carry On Wayward Son,Kansas,21 October 1976,Hard Rock,4.32,524
4288,Grand Finale,Mac Miller,11 May 2014,Jazz Rap,4.32,786
4289,History Lesson - Part II,Minutemen,3 July 1984,Indie Rock,4.32,700
4290,I Seen What I Saw,Sixteen Horsepower,6 February 1996,Gothic Country,4.33,550
4291,All You Are Going to Want to Do Is Get Back There,The Caretaker,6 June 2011,British Dance Band,4.33,484
4292,Ring Ring Ring (Ha Ha Hey),De La Soul,13 May 1991,East Coast Hip Hop,4.34,386
4293,Beautiful Ones,Suede,2 September 1996,Glam Rock,4.33,397
4294,Drug Song,Dave Bixby,1969,Contemporary Folk,4.39,271
4295,Lilin,Electric Masada,May 2004,Jazz Fusion,4.60,248
4296,Like a Ship,Pastor T.L. Barrett /,1971,Gospel,4.50,231
4297,Taxman,The Beatles,5 August 1966,Pop Rock,4.28,7000
4298,What's Good,"Tyler, The Creator",17 May 2019,Experimental Hip Hop,4.28,8000
4299,Buss Em 4 Points,"Lil B ""The BasedGod""",7 March 2012,Chipmunk Soul,4.33,481
4300,Napoleon Solo,At the Drive-In,18 August 1998,Post-Hardcore,4.34,390
4301,Dim,Cult of Luna,24 April 2006,Post-Metal,4.34,325
4302,Stylo,Gorillaz,9 March 2010,Electropop,4.30,3000
4303,Shoota,Playboi Carti,11 May 2018,Pop Rap,4.29,3000
4304,Fire,The Jimi Hendrix Experience,12 May 1967,Blues Rock,4.31,2000
4305,Happier Than Ever,Billie Eilish,30 July 2021,Noise Pop,4.30,2000
4306,I'd Have You Anytime,George Harrison,30 November 1970,Folk Rock,4.31,2000
4307,Sagu Palm's Song,Ichiko Aoba青葉市子,2 December 2020,Contemporary Folk,4.31,1000
4308,Las golondrinas de Plaza de Mayo,Invisible,29 September 1976,Folk Rock,4.31,1000
4309,意識,Sheena Ringo椎名林檎,23 February 2003,Shimokita-kei,4.32,1000
4310,Push th' Little Daisies,Ween,10 November 1992,Slacker Rock,4.31,772
4311,Anchorite (Love You Very Much),Car Seat Headrest,1 August 2012,Singer-Songwriter,4.30,700
4312,It Makes the Babies Want to Cry,George Clanton,25 September 2015,Chillwave,4.33,635
4313,How Near How Far,...And You Will Know Us by the Trail of Dead,26 February 2002,Post-Hardcore,4.33,426
4314,Mu Empire,Glassjaw,9 July 2002,Post-Hardcore,4.33,363
4315,Give It to Me Baby,Rick James,6 March 1981,Synth Funk,4.34,327
4316,Defenestration,Cryptopsy,25 November 1994,Technical Death Metal,4.34,328
4317,A Clean Break,Talking Heads,24 March 1982,New Wave,4.50,292
4318,四季ノ唄,Minmi,31 March 2004,Contemporary R&B,4.34,302
4319,Implications of a Sinkhole Personality,Portraits of Past,1996,Screamo,4.39,268
4320,Smokestack Lightnin',Howlin' Wolf,1959,Chicago Blues,4.43,251
4321,Reptile,Nine Inch Nails,8 March 1994,Industrial Rock,4.29,3000
4322,Stay Here,Swans,27 May 1983,Industrial Rock,4.30,2000
4323,The Only Living Boy in New York,Simon and Garfunkel,26 January 1970,Folk Pop,4.31,2000
4324,Eye for a Eye (Your Beef Is Mines),Mobb Deep,25 April 1995,Boom Bap,4.31,2000
4325,Without Me,Eminem,28 May 2002,Pop Rap,4.30,2000
4326,Looking Down the Barrel of a Gun,Beastie Boys,25 July 1989,Rap Rock,4.31,1000
4327,Light Field (In Consonance),Glenn Branca,November 1981,No Wave,4.31,1000
4328,Black Celebration,Depeche Mode,17 March 1986,Darkwave,4.32,1000
4329,Red Rain,Peter Gabriel,19 May 1986,New Wave,4.31,1000
4330,King's Lead Hat,Brian Eno,December 1977,New Wave,4.32,1000
4331,Margin for Error,Sprain,1 September 2023,Drone,4.29,1000
4332,Tightrope,Janelle Monáe,11 February 2010,Contemporary R&B,4.32,1000
4333,Live by Yo Rep (Bone Dis),Three-6 Mafia,25 May 1995,Horrorcore,4.32,990
4334,Cherry Chapstick,Yo La Tengo,22 February 2000,Noise Pop,4.32,938
4335,Filler,Minor Threat,June 1981,Hardcore Punk,4.32,944
4336,The Fox,Sleater-Kinney,24 May 2005,Noise Rock,4.32,787
4337,あくまのうた,Boris,6 June 2003,Sludge Metal,4.32,823
4338,Charging the Void,Vektor,2 March 2016,Technical Thrash Metal,4.31,619
4339,Ruby Tuesday,The Rolling Stones,13 January 1967,Baroque Pop,4.32,593
4340,Yoshi City,Yung Lean,29 May 2014,Cloud Rap,4.32,645
4341,Congratulations...You've Hit Bottom!,Gospel,2004,Math Rock,4.33,639
4342,Bitch Where,Chief Keef,17 December 2021,Trap,4.33,353
4343,All White Rain,Black Kray,17 October 2014,Witch House,4.34,332
4344,Brazil,Antônio Carlos Jobim,6 July 1970,Samba-jazz,4.34,278
4345,The Sweetness and the Light,Saetia,1998,Screamo,4.35,277
4346,On Sight,Kanye West,18 June 2013,Electro-Industrial,4.27,7000
4347,MELODY,Fishmans,29 September 1999,Neo-Psychedelia,4.46,2000
4348,"He's Simple, He's Dumb, He's the Pilot",Grandaddy,6 June 2000,Space Rock Revival,4.33,473
4349,"Shield for Your Eyes, a Beast in the Well on Your Hand",Melt-Banana,23 June 2003,Noise Rock,4.34,359
4350,Over the Ocean,Low,13 August 1996,Slowcore,4.34,340
